Plain_text,Cipher_text
why you look like dr. doofenshmirtz tho ..,ad3b63c7aa03c94efd5d69c8117b0a3d1a21c0b99fe0d8c563080c31769397664c6d566f3c7b496574872a62a99890e6
bruh i still got all the old shits and some new shits let's not start this roast,2c61de7ebcadd3384160f524bc3c615a3703e083b2bb94f7372ba6a45e247dde6e98a00ca34aff429d12b26f4cc4ba0a44ce790fe39e572133e008ee8f139bd6c178ad6784b0021434afc2b3d829002bc3d795340fd8d5f8484474d8e2fa921e
who eats tamales at 1 am in the middle of october?.... me,cb94150645b4fc7b723755bd10c4693be7e356b96916b3d2f1e535731e3c163400fccf3817a79d5451a3f4726482b7a80c111863515227a8167f24ea4b04a736
omg tfti again,49b769efb308488e87acb4661ab59b2e
my tia virginia made some on sunday you missed out homie,a8e272ee7ae97d7104724db2fdb78c9b07d88130c04a5aa8c3bfd0e9deb9c6379a258eab02532107d548f2eeee79202f169d8257180f1f30d4b104febdfa3b89
wow i always miss out on everything :(,7ecd865dc0a60b7fc55cac4bca9fe0b8f81ee87f26b3e85036d6ce31e0685e531da5119dcf7f6bcc0bf5a36d27f5fecb
they were just masa but still bomb haha,0edfc071e16ce2cd0b178e333510d31a31d8f169e11454e95cc10be369b8bebec991ba5dd4e85f1b66da05a40b16326c
every girl needs sum chocolate in they life,c76be2c272de46588d06f305b20ad6700907d66a71c09d9dd2c0f5cefc2850af1a61d797f06e488e9d7aeafbb82c660e
that part,dcfe8aaaf9a70eb7999f51acb4d36f7c
true facts yo,722143dc361c07823d0eb00c194cc8bd
i dig ur style lol,d3009b470dfebd58371991a8729c341438531090133441939ea5353c5bdc5b09
thank u,3ced708880756d2b8bc157a43cfc78a6
anyone think #obama gave away the internet hoping to silence #wikileaks ?#icann  thankful 4 truth  keep 'em coming!,ad9f80a1cf29b6df45645a178dd723d9f1e01673ee2df0937d1e9aba80db4fe74d5056779a7c574967e24298054723ee0848c7e4fbd95a78e2389b563fd0ba27e777907ddb50ceb15295b2602743e5827f0073e96683ed03f024797291114e9e1df5f2e7a3db364836e058f4a7ceebda6e53c857e6755848f40b5c203b0d7a45
"so, they have the power, the control, and they've tried to silence #julian assange .    just my thoughts.",8930fb4e223eea72a04a4e308de1676b9131116274db81ba1adebaf6d97082157104ea7ed55262d8df1211cc6549657455d6e6efb0800d8c455f4a4f6edcb34696d2b8f0af19852def91a935076e6ce1c530786de7ef990b9796d5bef5812e5d20ea13ad5cef3b6bd0a546bcdc7a2720
"i hope you have a great day, i misunderstood your use of the word 'why' followed by a question mark.",5b2ae1b5c09810c3dc73e83b96323174ca588baec44625e6d329996f41cd640b4464097cb3e48a74f3c65d8d6c1cfa422814131cfe7799200e91df85e8ecec6f0d641af4ffac4236970adef2bdc31cf069ebfb7343d64a8ab43e1fd9c58e4fb606928cc0e760dd4e41040101a054c2b5
can i upload clips and fails with no reactions?,26fcc5e2596b48e980294d0703a6fea42ed08ec7193d9622887076ed20ccb2f2dad2c64ed9d465e8911178f8c6c0186d
"yes. just don't call it ""live"" clips and fails. lol",614bb8e79f9ce5412dbdfb70e3aa7307ebb62e14523f89cc9e0fca9962192df968033136cbf1a547227a0061e635af06b0965a3b1c3bde490298ee5ab44ab103
im bout to tag you in some shit fam lol,5de26d3255833bc6acb28c0967e502d4e70a6f4221955132ba73f5b3705313365c4855d519006c8d68d1afc6854c2571
on the way to school but remind me when i get home and i'll watch.,7612f2308a2fb40e781d0bc246b22651d3a4808c82d1bc02f29701f7288bfab54794f5dcaca2259f678d0180dcdbb288db768807dc70858be98ddf4c5e499f4f10bb9828249c041548b378e2583bd383
will do bruh,1422764cd45dfefcd26d544649b86358
i just passed that government twat with a 90 &amp; did my review so i really gotta 100,8b4f1a6f92cdd77779abe362d7607d240c0a20e6d9a353daf925c95c59551ce8d64ebb38184be90ee617440e65e8c3110cf07a4cd5648bfa43f9e0446812b8b7dd12dc922dcbb8765b132434c53e1adab22e9583805be5f7c6e22fc5df1819dd
you could've helped me,38d14d8d02beba9ec85e9fc4e9cb7684a014bb5294d7f916ff9ce50b17c07771
i didn't know,9442ac20c4f720bcfb90fe1f4df1699f
what's the gender neutral equivalent of calling someone daddy or mommy in a kinky sense,d63d8e06c14dad7f0179e7d1f4e7e6a720f8bef0adb354b9dc4c5341d46d481fa61809ae8d84113451473613a4c85ef960dce2ba94dc2230e9527b46318492e712fa9e5b2ffa1e028fd3f3a6aed79516dafa5d9d5ec81f6fb022eb40b506e720
good question i wanna know so i can effectively kinkshame non binary ppl as well,7844949736642c63abec5f2c2b352f67b825c27b1046777689247e0b67c301819fbd155c7fdf450eb466236ff8eb7caa54b16e21e59bcc6d5be253c1e9b6b0b4467309542ffdf1f09d8fc0b6f20e6f05b22016359a0b77c22c5853fbb9e9c2f3
bug mama,aa768f69c26d225263f4f7d75dcb31e0
"""insectoid parental unit""",57c49d03296bc768ab448799f637b10fb50df487d0b04c1ab90e7f2bef7fa643
"give it to me hard, insectoid parental unit !!!",d3fe40719104fdcf27713850226d10a4f0dabb1ef99682094beb286a8844409057745e93e463533df27bbb2d744d6b17
wish i could memorize stuff after reading it once smh,09b2ab2d7f6cf36830652d7da81b7edda12bb546d08c865016fa1a9f03b91b85696612a435f14bb8bbed12a72846f338240f483626bc1dc6f586db25141cd660
that's because your mind doesn't care about what your reading lol.,f8743e779647e53168407e0afd8a23539708f04dce2859577e67e3d8ae82cd840a264ef137132fb51478003e8bc993504075f5c9858b03894efa5be8e921db687bdc3af522e381e0748a711eb3dd00a1
it kinda does and it kinda doesn't because i actually find this stuff that i'm reading interesting lol,2981eda44eeb46e772169ac482052d316b935d839bbe982b3fb449daa5dec63837968a25965519188edd802bdf5c527138a9317d19a1ce2088e4678580914440c14241aacea3c80a94372037b973c6ddd7180fb74d1439576c5f3fd1b66843d018482e962640ceb0aa4bf86466fa0e21
we'll see it's not 100%. yeah best way to memorize stuff is like review notes like an hour three or four times a day.,66f124989e56ade8e037ab0a2de106ab4ade49dc90e57c48db9ffcfad0d65a81598092132c7e3347df5bee0ffd7df8e1f31ea81355bc2777e521901cb993c4dfefe3d9f76684dbc5ce8810079b2d126d36efb57ead5f558388f77de98f13f1ca1564a5fe5c043237b575b6290d3766b7f71ff3399223e0ecdd3d2b550bdf5816
yeah i need to start going over my notes at least twice a day i just hate studying lol,b88d125f91ece46cadf5b154a15ff0b41f4f614aa9bea6ba3d02509904fa18b4746cc085d68b70aa11424f0aff20f8542c7338c05823ca3673c31b68e2a351779ab1fca8a2580fbe6ab12ba0fc15d9e6751eb5d5927b814a753e39780430151f
"white girls singing about ""niggers"" stealing shouldn't have had to face any repercussions? .....",6d7c838c08fcdaae81bc7861326e7799cb92967b62d4ba3078a6ca1beaac536e8a064756c8ddb619674cc536f55ef128d4601685f3de68937f3e8c65c4d3b849c7d13c3f702ef7ae6f1a4160a93998e9c8803a1e59882653c635869c9a0f0f6d837b0f0421d41899cac9e593173d5d8d
nope bc evidently it was 1) a famous vine they repeated 2) there was no malicious intent 3) it was all freaking jokes,e13e887016079986e7972f5afe596320e3c9edbbe37003a5fc1beaa11548c9dd570fe02d00eee7cf69a4d86ad0f96d4aff126b61d4eec32a17973a669cf5aae6cfa94de9ef7027837f663966f665d83cf5cb8f91e8742b5f016fb2d897d102ff9979f7908ad6d609edd22556b7355a7acc4415757bb48f367c3daad636c48d36
they're not 5 year olds. them repeating what they heard isn't an excuse. it does not matter if there was malicious intent.,e62ab4b0bd1afe138343b6474e7f9b2f9e8814a66f012aead05a8b5e6b8fd5d58387a1af692bc5c8e57658d8bb3383e25e445897d44a0a79d0426f42a875ce58e6ca274eba2b4d61819c6e8c0b66c1161446a479d6b516ae2cdb7a4c46820edebe14c7bb5a5732dca8bb0afa7747e79de688ee021333e8e157ff7eb4dc0029e6
"of every race say that word all the time to their friends. there should've been no repercussions, if there had to be then",687dd4bcd1ecc22e2148e876f610e84e527c8173daff651cfae52d06cc885b60519a0c4d10c27dd752eb3eaabc91a22cd0ed442d9f93ca854068c2e940b748fedd34d53aadf9a1e0a68f152abe213cbcc0879c191fc06b908404dc49d2d6d3728dfe6a6ef672dbe0d6b688eed744763a91d9b12a6152dcbfb953518aa1f20355
everybody  deserves those same reprimands. that's al i'm trying to get at,79a74c161883f9c10662e23ebc70e810839a54959521d084bbefa3159cd358a4b2d0afe110c70b9f24d595fc6f234b2247466b88991ef9943dea8aad6b57eedf722bb6717fd9e9b2eef99c03387b5e77
i don't have a lot of respect for those who hide behind neutrality on super-important topics. one of them will win. pick a fucking side.,e13fd924986e57096bb03fd85e9b2505a33fe017756384522e15dedd354a4529dad8096e1e6a98951f7600b3e1e898973cb7279175af20e202cc95b41397271f8c8e0451a6b50b2ffa19336fd7e7898bddb2674e719fe45ba7670d3fcf597e42cedbbb5fa439aabedd638d98b5cb534decd4ca79889e5de1fcfb49db72e3b8b2d8b48033f56fdee17e272deb39a561c4
"you don't have to actually vote for either, but when asked a direct question you should be able to answer which you'd rather have.",c31f189ef41eaa30b8f8266a32db84b2ca8658e38a4f31d8279519241128f4bd76dab6b5dfd452ce88973c8e2dd3b238593d0d906689f3f842b333278fdec97ff0fb46747510b95bc8b876372841babfb545091646f1c81d913566924da5d5156408a47d81241ad4bb092ef799d1a8257bc72c1f8f321ff697424e8e16d5d22428dea2d5787b5be5515caada194dc2e1
"frankly, i'd like to know where you stand at crunch time, and i think that's fair. ""i don't like either"" doesn't address the question.",be7f84cce07c4cd856d82a43632f28d158f5ed28f5506443a69ae86dd98c30187bb9bc35ea789471c362e338af71922d63b99d4b85e231c7939ea749c039d8fcc760fd2b24e93cf6d826e1bedec00e513aba9dcf22ec9ea6fa365b6ce2037c093e7bac99c31db57707ec57182f6552ec4bd186ac38b544c79520465a64fe89ac4004447bc22b647953059190c1c8e9aa
"they're not identical, so you should be able to choose between horse shit, or grandpa's follow-through even though neither are palatable",b3091666dd10bd1599e0a4ca87a053b354fa995daeda481f2f34f5d899a0c9e0a418476aa5f570ab29a00be254888f74a540306abe06d53182b68a73099ec4ef4aab7113045961f419d55315985412486fbcaee6e1509858d52ef2eb6dbd9a6b3fd6f698a50d5ccc5bda9db355e12d0db24dfd5a578120f801914e934f5f4a36083a65c2c54987af3b78b3c8e9ecbc0a
there are &gt; two choices. weren't amoral,ad5b7597ddc4c74e4564c55e0fa5e6f1edeb97f5a3f5bc47849fb810dd21d136637c9efd295ff147e03e34ca7dec082c
and i were snuggle/cuddle bunnies  blissfully wonderful,4c2b138e8d5dbcb88c656407355dca39d278eda7dcf336c0cad02bf9ffcbd91d47ef508a628617d1ab2e200f0d90b0f836422453154c2e29431d2b9a64c2ac9f
sigh...my dreams about sam are always weird. one time he was my math teacher.,053762be6d7009dad4ebfdc03083461385338b7ccd6bf90fd66b785214e3d528adb427375d7b6c5f95108ca67f5f649b9f8d49334501baf54046caef7ebdc7d028a6b350a40d83136e2230fd5e9829b7
ew! that's sad,bfdf3047b9cd99d7e0fc3fd6a00661c6
haha i would've been a math genius if he'd been my teacher in school! #hotteacher,9e884b02eb1bc7271564e8e949f089c5f3b2edb08949752b4b775764cf9c2c561beef4bd8df0e3200c903f7292a17ee32e10ff83805d7ec99bd6aa47f1ec7d2f8ad770495ffcc6e10f02e06077e12d6920e120004d02b6b719466e5112414913
"no, you'd be a genius in something else all together #dirtygirl",fcba47f4ffa8783bd8c4ce9550e0d0868b21e996beca5c5ec00de7a1d52b20007e759747da50b5df7e1798593dab94c13572baff1b5fc7baa82594e5fa0fbc5f
hhsur pep rally's ain't shitur student section ain't shitur sports ain't shit do u even have spirit days besides botb ? i'm curious .,e0ffd4ac919265ddc96af2aa7ebcb450d1728f963f396d06b2b30aa8c981bc6320b46e5c25c536f1bcb89401f218efbc997eb49ef2d014c6a6e25b0974ff3dc86d2b2af200ff211c0f4071faa90c9440e498bf18bffd050e8f3809be39240306bd68fe27db004078e0ddd4b3dc53a749aac8bc2193b56f34b037f7c5233c6d685a48c5edaf58514f279066a070ac9e94
okay stop  thats wrong,e9f09e6199f2bc2ce3aefdd3ec903b4814677dffc51b03201c7769562b4abb4e
"your football team wins sometimes .. the only thing worth being acknowledged is your basketball,wrestling, and water polo",993a06369b3823fac65842825d5cfaec008fbb88f865b308196f739b2de6cb1d786babef6110c0abb2acb737820945fe515d7571c14e501e386ff15675f5865464e37c90e38d6008cb416f9336e286fb8e28cd6c66fb8cc48c074a9ad6b96e7e2da2a07ab6d467d7abc9af5e7f555ad98b64216b390068af442451d187e81832
every sport at hemet is better then wv ?,486ef4b6a1f92afb42ba4b1654a087595b79e1f4f751961a39ec2437ac2f365d489ef37187b176cec6d723a6f31718b7
ya'll act like we ain't shit because our football team is the best .. but neither is yours lmao,4ea5bf13be9dcc8c759d6ce481fbeac09255875d62258c31dd8696f8a5e33ed443a3f50c61819c2d19046e507f3f5dbb9567a1e19cc1a97f4fbb7b441cd111097b5c7c28de85a0996b61982b7cc1e72865e1933d8a0627a68bcf61e1c3ff1316
i heard someone saying my name but no one up,acc4ace14384b2a0f17457cc0a1ce466d3d859999ca8829314bcbe849bd4093ae79d41ac3f0085d5f7a1a339fa61ec9a
that's scary,787fb7c48a50c8f089fc96cd9396eac6
it's the devil,cafd85a0b697ed40abf714da332376c3
maybe it is maybe it ain't,cedd056331a503a36d32798b6db1da1c0d3d8c34312b01033b63efe509be7d20
we could never no,4752594185b881b420c898afc646d1d9c91a255b09f1b2dbdbe0673b04677a5b
"in fairness, this demo is pretty ballsy #openstacksummit",90812962bb3d608184b54bdec3cdccb73642b64de583c27dbd9b6cff0b8735d9984d31def5ab35cb57cdb14ff1ad74838def86053091214d2331f73bdb169cde
"next up, installing openstack in real-time...",65ff69d447045b3670cf9c3cc35d3f64bfbcd3060f6a62b835bdd909cecd0c05e59b07bee9e44082e4c1e5e2e2b51d79
on a raspberry pi.,48a5e6b9e90b53ac1349534d447caa8450782a116b8f1e238da21c3b94f4dc89
iot fridge...,be2affdcdc1179997e8b3ff2783f73d0
"all of this dev work, to tell you that you need more milk.",6eaa96b5c16f3019f0970a9eaafd1f53e896e7cd700c11509357cc9f1a9ca6802bf5bbebe3be5d3f970ac97e8ffeb53088985f7d7834922a5df6ada3ae68ca68
thank you!!,a3ca4939ad9ad9306bb939c60cfbbf07
"miss you, jamil!!",16fe11dc4526621893d8d89f05403c93070f87e3676a1c5dccb572a380c45701
miss u! come party!,110934f8dcff6da803a4f1d6de8b1fdccbe063824a5c84be53a33145daaff4ce
dance party??? i'm down:-)),c31e6ffc3799708f3ab4ea4413dbef7c37c6a2337fb2981246608b499f16a118
i want you all to myself i swear.,2fd83e17a99d77052e47940e212a7c20350871483414999ecebf0a8076d6aed4019c4132e244f77172b3be93fe94d62f
but this dick for everybody,02f55e92ab30ddfbada27b177e0ae312b59ee2039546e02be707f53fd14d9b88
whyyyyyy are you always bothering me,808a9a36eec31184d34a1f00a486b40876b941b4a7e437cd24ec42a8ac00820812d2e660c78974dea68bd1c0016e45a0
umm do you know what your face looks like,2b8af2d61d0347fd8977d8b5950abe1235bb29b5daaa41d3367d6b4d646d4241c7369c06adabf8a9d70d4412bdfbb8e2
what does it look like,21f1f54f021fefefef2292e82caf600ea7784b03f9b58e3896654280eafad950
"""i believe that loss and emptiness and confusion often give way to new fullness and wisdom.""",eca1e98bbb9629f46d8f4102399a9f3f90519775d2947d76678e496e7335d018702e6f8173d02636b18b7a016e37bd1f36fbed99e39ea377bcf9220d536dde9d0ab9834dd3222ea1018920af7bc9963fb71c71130dad680f5da152b9d0e204a8
i just love this who said it,fa5556ade06c8f3f58ae6d598eef727dc3b67e33d2f6d580e5db74be95fa212e
wait really? so how come you had to put quotes around it why didn't you just state your belief asking for a friend,5144f3babe6dd08cc4ce3986de65c1f6ac8ec14731118464b4714d9a54bfc7fc5b3bee71b0685c0794870501ebca576cc2e0adaccdda09ee145b4dfacca890cae11c85f57645e95eff5c521d66f52b106389b332c83cf762720280e475a7edf6e39523f206a18331376463b2d9ef5a7fd0d69e5ba5487a4bf207988337d059b4
hahahahah you caught me ;),186dcba7b9700417a8cc1f1d9606b659f3cee671bd821878f73af9ca522c3c7a
wtf should i watch,2aedc171d94587803d42cba1e87ad3bbf3beb2b4195aad9275a808f595b715f0
amber alert,362ccfeffefb121afa658ab4489367b6
is it good?,a3c1764a668631e2fc17d6be78919dbd
yea,000a07cbfed422b1bed2c2c92dc2b4ba
if the description ass,2b2df940d7760975f469701c0620a2bdcc70571835ef13ac03a7832c0b0145a6
"i heart the plastics because they aren't arrogant about america, even when we do things for them. misfits? they knooow we love them. #bb",eca79f775f1c3d611ff5e4dd382a659e2078baec4fcd24d405b3965604c5698eb8cf118d2f2a7a4c52fd101fc349e29a4a8a86c7013ad00747df1add4a88feef1320b0ab60401c6783313d85e79a2b7ce8005b5ac0c710519a626fbc2439452d9caaf439bea75d15822cb3fae71c2d4ce9b8f3cc20bad1f3e414eed891d482de95dc2d76e236a366e961f4a1b5f51a02
like the reason neeley going up was because kryssie didn't let us put scott up.,a8d7a695499ee22cb3d2e379c644ea8144c8a44bfc3da6e0d16a323d7a11767eee8786cc21b5d13f9f70e68cb7d1b7067a74351bb20a182fed0858395be076c4d21215ec741b1ac6f221a3975ee62fb3
you don't even know if america would have put scott up. america doesn't really like the misfits if you haven't noticed. #bbott,0f4ff9681c24c9ab767759c433c873fbf9c39798e8abed0373c8052489100c669deccbcf7020047554c801bd18c00092801f9e95900f9907d9799fa59a8972d5f90b28fbbdb0dd02e02d69af13c204f664bbaf0ec7e1fc4a8da42574827a3b90f29d74dbf3bc11cadf038baaa1e38e141e7a3e87cdf12b2a0a4b78fe365ca644
i wasn't saying that i was repeating what kryssie said she's so delusional. i voted neeley all the way,d44c5ec7b4b1c09971b7572a2190079b13b2876d47e1473ad8ac2907131c6dee8e87ad2f693366820e64d76fc60481196d87d556715311a4ce0d7a66f2e0147f5f2b463145db06b9bcaf6a359df0d7616a662e40d4e9f4feb239fcec5ec953ada0fc03ab1334a9eac374af661278ba61
omg- i am so sorry. i keep getting mean tweets from people about my plastics favoritism.,8852afae3a05c7b6101d92013e3d963f84188a3efaebe55bae97120fff53ca455d5a01f701f34aade2c65541e684cec54c02e92b2b14b8a462a2a4e99dd03379849d2a191e6c7ebc8b57f9d33edc504eaae1b407d267cc5c27196353e8639a9b
can we please stop with all the boomer-age senior managers here that just endlessly battle for power while providing zero value to the o,4de94d2a28cac8c114d0c809b032fb401dffd84f8c651be0859d1f754f2aa201648ed54cd251580d9eb151660c666868367666f8d9ddec45f950b3168d134de24c1dfd383cc5399aa05b3f6b05cdb44be29e6c6a5dde0b86337bf742a39198ba31417e57f31ca1f56ebafd695451f2d97c591a55b8528228bd53a42a28c1f18ef9bf38d00a2be6458c7187cfd7b89401
if i see one more infographic or thinkpiece about millennials being lazy and boomers being producting i'll die,8938e66f0ec2bf22c64d23b7be151b2ddea9f4114910b05123b526b6aa0caec189c553ccc89ed8e78564893b8c960866da02a2184dfba46e3fef2ee0cf312f330bf500d81224efbdf585ecda8a902ac2bcef82429a2cc9f5c3991d8eb040270f2600e50d81368789ae97477a387c9774
nearly every obstructionist i've encountered in office settings is 40+ and refuses to change at all argvhghhfserfvg,87e1114b9261c7ba3d0d4908e2fb1fe1cfa0fa15774c862bfa97184ae7d7de89932e48fb6d7583b1733bbadc5fb3ff79d4197d76c182bcb3a5ef6e33474edec846543dbb202fe22cbbd874d4849d46e51e0efba7d0b70de9cfa613b2998c28d3e1e06bf13797cd83d7a0b009766d7a647f8a857d190c4972e48d647061a1e77c
need an analyst yet because hi,6f4af15193813e85d7d861dd6b07536ffbe560ff289d0d04586f09b3a01d00ff
hey dork did you read your fing text messages yet?,df4642fadd34e9d0f5163f1bd802cdca52dc9cd81dd86af3a355e149b6f6427bfd40119e0e9c262b50919946640a3f02be10e4fa97afff8a67bb1acc9d7fb0c9
gya,b9e8dae910acc8adf0cf1d571e3e1d5b
i can't believe they have fingers and elbows in the end,d29aeb5335540046b51acd0077c7b6b8c53fcdfaf703557f0e58b935b779d515c75e2f92155a45d792634928f6796beaed088f0d406bc97b61b6a628984c383e
they look like. lalafel. i think is the name??? ffxiv tinies. tiny dumpling lightning,6b6a25f0cd26c8a506564d828f4d14112f932a987e57a0c38b1f17d9b8cac21b481e93c5383ac6693f00738580a017c5b88eb615b2b4e3646e34b02f4365d5b89138b03fbe7fd5f8f4ce29355a0abad93bf8f651b297f4b7a6053b932220b18d
yep lalafells. but lalafells are evil everyone who plays non-lalafells sacrifices lalafells for clears in raids.,640706478c2f8edf89a366f38a0c2e0c2627afe749fc7666998680fdeae4f282f6ed72ea404132ea9965e1ea9c38ffb86e9d2d8303f1a6dcc05c88198f094b0ac4085f5c5570d847763e46ba581397bbfd3f3015f4576c895176b0a2e235968cfacf579562de54d88d92760cf8eadf0c3231a4543872e89a649711cd3c38d779
"holy fuck. seems fair though, they definitely look untrustworthy to me",e9a2744712b9e3de4977aff74a3d9e072c14ce1c7d17f6ccd39be0c99b5ce7eb8d69aaeccbe5fd22baf2ae7b7d5758e277183d6fb37ab1750bdda3b518711f90100ebeb2bf99a6bedc96aa3e41e6db94
"stephanie, so excited for you! i love all the buzz caraval is getting! i can't wait to read it! congrats!!! &lt;3 &lt;3",27f7e51b086f9b71c085633a8160b2ea5ca46d7d639d403339ed0065084ac57f8e9ada7c5af97ab9ae1fde65a061e47ddeed4dbce359875cc52cc450711642f0093d27a1283da99230896f66ef5fb564cc062cf83b352bb486529b9680c11b833c48dc1a32df794f5be8acd618e03602f06df071894f4329db98762f37f6c89c
"oh, lynne! how are you always so sweet?! thank you so much--this means a lot!!",6f6499821ad8f996979005c3e99976a5fbde479928e6272038bb07cafacfcce52a16164d62643e27525bf7122d0dfabf09fade19e14f4eb6b62dc45d7b36bbdd47891316b4908b555f5af08a8635789b
"back at you, stephanie!:) just really stoked for you...you only debut once, and i'm over the moon for you. caraval is big!:)",785f074ba004f5573dd8e046ab33b8bf99522d049e9f975f0f7c76650d419b086fcbc314c022fa4cdee0a0b0412ab04a2882d011448c88a3b074d2b1fa937a4a7081aa7985f7024d4caffa6e49764dbcd3ad2348733d0c6cb602355627cba9b0d98ce9de7e7dc7b5eb1505074c8fb3177c9ab83841566e4f92d7164239104610
next time i see you i am so giving you the biggest hug!!!,f44dde5377e6f3900dc0baaf6f17142903a459fdfc932a034da07f05e39706c8d1eb8718aa98af889634591c6441cd2d6a95b1dfb15412a057be54cbda4c8a32
